id	gender	name
12797	MALE	Gerard Hengeveld
12798	MALE	George William, Elector of Brandenburg
12804	MALE	Grigori Rasputin
12807	MALE	Gerard David
12810	MALE	Garry Kasparov
12816	MALE	Gustav Radbruch
12848	MALE	Gary Gygax
12855	MALE	George Bernard Shaw
12863	MALE	George Abbot (author)
12867	MALE	George Vancouver
12874	MALE	Gilbert Arthur Ã  Beckett
12878	MALE	George Gordon, 1st Earl of Aberdeen
12879	MALE	George Hamilton-Gordon, 4th Earl of Aberdeen
12881	MALE	George Robert Aberigh-Mackay
12888	MALE	Francis Gary Powers
12945	MALE	George Benson
12957	MALE	Giovanni Boccaccio
12958	MALE	Giuseppe Verdi
12963	MALE	Giordano Bruno
12964	MALE	Geddy Lee
12975	MALE	Gasparo Contarini
12991	MALE	Gram Parsons
12997	MALE	George Washington Carver
13010	MALE	Gavrilo Princip
13015	MALE	George S. Kaufman
13017	MALE	Gilbert N. Lewis
13024	MALE	Graham Chapman
13030	MALE	Gary Busey
13032	MALE	GiosuÃ¨ Carducci
13039	MALE	Gordon Michael Woolvett
13043	MALE	Giuseppe Peano
13049	FEMALE	George Eliot
13062	MALE	Georg Philipp Telemann
13066	MALE	George Gershwin
13076	MALE	Gordon Brown
13092	MALE	Charles Goren
13111	MALE	George Dantzig
13114	MALE	Geoff Ryman
13118	FEMALE	Grazia Deledda
13120	MALE	Glenn T. Seaborg
13126	MALE	Gaspard-Gustave Coriolis
13140	MALE	George Frederick, Margrave of Brandenburg-Ansbach
13141	MALE	George, Margrave of Brandenburg-Ansbach
13145	MALE	Gerolamo Cardano
13148	MALE	Gene Roddenberry
13151	MALE	Gilgamesh
13156	MALE	George Fox
13158	MALE	Gilles Apap
13168	MALE	George, Duke of Saxony
13171	FEMALE	Gro Harlem Brundtland
13219	MALE	Howard Hawks
13253	MALE	Henry Mayhew
13371	MALE	Henry Ford
13433	MALE	Henryk Sienkiewicz
13436	MALE	Heinrich Himmler
13445	MALE	Heinrich Hertz
13447	MALE	Horace Walpole
13448	MALE	Horace Engdahl
13459	MALE	H. G. Wells
13461	MALE	Harald Tveit Alvestrand
13462	MALE	Harlan Ellison
13464	MALE	Hans Gerhard Creutzfeldt
13509	MALE	H. P. Lovecraft
13531	MALE	Henri Bergson
13532	MALE	Hans Selye
13545	MALE	Henry Bordeaux
13546	MALE	Henry Fielding
13550	MALE	Hans Christian Andersen
13563	MALE	Herman Brood
13574	MALE	Herodotus
13578	MALE	Hermann Hesse
13585	MALE	Hugo de Garis
13600	MALE	Hipparchus
13616	MALE	Howard Carter
13621	MALE	Hadrian
13623	MALE	Herman Melville
13627	MALE	Hank Greenberg
13628	MALE	Heinrich Schliemann
13633	MALE	Homer
13635	MALE	Hugo Gernsback
13647	MALE	Hermann Ebbinghaus
13669	MALE	Hans-Dietrich Genscher
13675	MALE	Henry Ainsworth
13682	MALE	Herbert Hoover
13684	FEMALE	Hildegard of Bingen
13693	MALE	Horace
13713	MALE	H. R. Giger
13717	FEMALE	Halle Berry
13722	MALE	Robert Koch
13743	MALE	Harry Connick, Jr.
13763	MALE	Henri Chopin
13765	MALE	Henry Kissinger
13792	MALE	Heraclitus
13793	MALE	Harrison Schmitt
13820	MALE	Henry Rollins
13867	MALE	Harold Holt
13879	MALE	Henry J. Heinz
13896	MALE	HalldÃ³r Laxness
13924	MALE	Hani Hanjour
13955	MALE	W. Heath Robinson
13956	MALE	Heraclius
13957	MALE	Henry the Fowler
13959	MALE	Hannibal
13961	MALE	Hansie Cronje
13966	MALE	Hosea
13967	MALE	Habakkuk
13969	MALE	Herman Hollerith
13976	MALE	Hannibal Hamlin
13987	FEMALE	Helene KrÃ¶ller-MÃ¼ller
13988	MALE	Hans-Georg Gadamer
13992	MALE	Harold Kushner
14005	MALE	Hezekiah
14018	FEMALE	Helen Gandy
14033	MALE	Harry Secombe
14045	MALE	Humphrey Bogart
14055	MALE	Humayun
14059	MALE	Howard Hughes
14063	MALE	Hugh Binning
14064	MALE	Henry Home, Lord Kames
14067	MALE	Hendrick Avercamp
14068	MALE	Hans Baldung
14092	MALE	Henry the Navigator
14135	MALE	Henry Purcell
14159	MALE	Hartmann Schedel
14179	MALE	Henry I of England
14186	MALE	Henry VII of England
14187	MALE	Henry VIII of England
14200	MALE	Heinrich Abeken
14201	MALE	Henry Bruce, 1st Baron Aberdare
14205	MALE	Herbert A. Simon
14227	MALE	Elagabalus
14236	MALE	Henrik Ibsen
14254	FEMALE	Helen Keller
14279	MALE	Hugh Hefner
14280	MALE	Hafizullah Amin
14293	MALE	Herman of Alaska
14298	MALE	Henry Middleton
14300	MALE	Henry Laurens
14321	MALE	Hank Aaron
14328	MALE	Hunter S. Thompson
14331	MALE	Harry Shearer
14358	MALE	Hammurabi
14369	MALE	Humphry Davy
14389	MALE	Herman Charles Bosman
14421	MALE	Henry Chadwick (writer)
14428	FEMALE	Heather Fargo
14431	FEMALE	Hedwig of Silesia
14446	MALE	Harold Alexander, 1st Earl Alexander of Tunis
14454	MALE	Henry Moseley
14457	MALE	Prince Harry
14466	MALE	Harold Eugene Edgerton
14467	MALE	Harry Kroto
14526	FEMALE	Irina Krush
14573	MALE	Isaac Asimov
14575	FEMALE	Izabella Scorupco
14627	MALE	Isaac Newton
14631	MALE	Immanuel Kant
14709	MALE	Ice-T
14851	MALE	Ian Murdock
14858	MALE	Iain Banks
14928	MALE	Isaac Ambrose
14937	MALE	Italo Calvino
15053	MALE	Ivo Caprino
15059	MALE	Isaac Bonewits
15088	MALE	Isaiah
15155	MALE	I. M. Pei
15179	FEMALE	Indira Gandhi
15192	MALE	Isaac
15208	MALE	Isaac AlbÃ©niz
15225	MALE	Ivar Aasen
15229	MALE	Ibn Battuta
15245	MALE	Ismail Khan
15281	MALE	Isaac Abendana
15308	MALE	Ian McKellen
15342	MALE	Isaac Klein
15362	MALE	Irving Langmuir
15401	FEMALE	Isabella d'Este
15408	MALE	Isoroku Yamamoto
15414	MALE	Irenaeus
15477	MALE	Ibn al-Shaykh al-Libi
15489	MALE	Ira Gershwin
15506	MALE	Isidore of Seville
15511	MALE	Isaac Bashevis Singer
15524	MALE	Ian Botham
15531	MALE	Isaac Stern
15571	MALE	John Woo
15587	MALE	Joshua Jackson
15596	MALE	John Ray
15600	MALE	James Joyce
15612	MALE	John Tenniel
15614	MALE	Jonathan Swift
15616	MALE	Jello Biafra
15621	MALE	John Grierson
15622	MALE	James Cameron
15626	MALE	John Stuart Mill
15630	MALE	James Cook
15632	MALE	John Baskerville
15641	MALE	Joseph Stalin
15644	MALE	Johnny Unitas
15645	MALE	John Jacob Astor
15654	MALE	John Quincy Adams
15656	MALE	John Wyndham
15657	MALE	Jerzy KosiÅ„ski
15736	MALE	Johannes Kepler
15737	MALE	John Bardeen
15740	MALE	Jan Berglin
15745	MALE	Johannes Gutenberg
15746	MALE	Jacques Mayol
15747	MALE	Josef Terboven
15766	MALE	James Brown
15767	MALE	Jon Postel
15768	FEMALE	Joyce K. Reynolds
15770	MALE	Jules Verne
15771	MALE	Johannes Rau
15777	MALE	Joseph Goebbels
15781	MALE	Jorge Luis Borges
15782	FEMALE	Jane Austen
15807	MALE	John Horton Conway
15821	MALE	Jack Lemmon
15823	MALE	Joseph Conrad
15824	MALE	John Updike
15825	MALE	John Steinbeck
15826	MALE	Joshua Reynolds
15827	MALE	Joseph Schumpeter
15830	MALE	John Lee Hooker
15837	MALE	Jean Cocteau
15838	MALE	John Donne
15839	MALE	Joey Ramone
15852	MALE	John Lennon
15858	MALE	John Cleese
15870	MALE	John Lynch (New Hampshire)
15872	MALE	J. R. R. Tolkien
15879	MALE	James Branch Cabell
15890	MALE	Jack Kerouac
15898	MALE	John Major
15908	MALE	John Sparrow David Thompson
15912	MALE	John A. Macdonald
15915	MALE	John Diefenbaker
15916	MALE	Jean-Michel Basquiat
15918	MALE	John Graves Simcoe
15919	MALE	John Wilkes Booth
15923	MALE	Dan Quayle
15924	MALE	Julius Caesar
15927	MALE	J. G. Ballard
15930	MALE	John Calvin
15937	FEMALE	Judit PolgÃ¡r
15941	MALE	Jean-Jacques Rousseau
15942	MALE	John von Neumann
15943	MALE	John Newton
15948	MALE	Jack L. Chalker
15949	MALE	James Blish
15963	MALE	Johann Friedrich Agricola
15965	MALE	James Hutton
15966	MALE	Jakob Abbadie
15967	MALE	Jerry Lewis
15970	MALE	Johannes Agricola
15974	MALE	Johann Georg Albrechtsberger
15975	MALE	John Alden
15978	MALE	James Monroe
15980	MALE	James K. Polk
15992	MALE	Jimmy Carter
15993	MALE	John Napier
15995	MALE	Johann Heinrich Alsted
15997	MALE	Jean Joseph Marie Amiot
15998	MALE	Jean-Jacques AmpÃ¨re
16001	MALE	Gyula AndrÃ¡ssy
16003	MALE	Joseph Weizenbaum
16005	MALE	Jerome
16010	MALE	Joseph Severn
16017	FEMALE	Joanna Russ
16021	MALE	John Irving
16024	MALE	Justus von Liebig
16027	FEMALE	J. K. Rowling
16028	MALE	Jan Hus
16036	MALE	John Peel
16044	MALE	J. Edgar Hoover
16045	MALE	James Thurber
16046	MALE	James Cagney
16053	MALE	Jonathan Richman
16061	MALE	Johann Bayer
16069	MALE	Jonathan Demme
16073	MALE	Juan Gris
16074	MALE	James Whale
16077	MALE	John Hagelin
16092	FEMALE	Jan Karon
16094	MALE	Joseph Haydn
16095	MALE	Jimi Hendrix
16097	MALE	Johann Elert Bode
16099	FEMALE	Janet Reno
16103	MALE	John Wayne
16110	MALE	Johnny Haynes
16111	MALE	John Sayles
16113	MALE	John Digweed
16115	MALE	James Spader
16118	MALE	Jacob
16123	MALE	Jeroboam
16125	MALE	John the Baptist
16129	MALE	John Brunner (novelist)
16130	MALE	Jack Butler Yeats
16134	MALE	Jefferson Davis
16135	MALE	Jonathan Meades
16139	MALE	Joe Pass
16142	MALE	James Watt
16143	MALE	John Locke
16148	MALE	John Engler
16153	MALE	Jacques Lacan
16164	MALE	John James Rickard Macleod
16175	FEMALE	Jennifer Lopez
16182	MALE	Jock Taylor
16187	MALE	John Dewey
16193	MALE	Jackie Robinson
16196	FEMALE	Jane Shore
16200	MALE	Jack Kemp
16206	MALE	Johann Tobias Krebs
16207	MALE	Joseph Gurney Cannon
16208	MALE	James G. Blaine
16211	MALE	John Martyn
16215	MALE	John Milton
16216	MALE	Joris Ivens
16218	MALE	Jeffrey Dahmer
16219	MALE	Joseph Cotten
16224	MALE	Jonah
16227	MALE	Jerome Kern
16228	MALE	Jim Henson
16233	MALE	John Maynard Smith
16238	MALE	John Danforth
16240	MALE	Jim Bakker
16243	MALE	Jawaharlal Nehru
16245	FEMALE	Janis Joplin
16247	MALE	John van Melle
16249	MALE	John Fink
16252	MALE	Jacques Cousteau
16253	MALE	J. Philippe Rushton
16261	FEMALE	Juliana Hatfield
16266	MALE	John William Polidori
16268	MALE	Jacob Lawrence
16273	MALE	James Stewart
16277	MALE	Jack Ruby
16278	MALE	James Randi
16279	MALE	James Lind
16283	MALE	James Clavell
16285	MALE	John Cade
16286	MALE	Johann von Werth
16288	MALE	JÃ¼rgen Habermas
16289	MALE	James Watson
16291	MALE	John Ambrose Fleming
16292	MALE	John George, Elector of Brandenburg
16294	MALE	Jahangir
16295	MALE	Josiah Wedgwood
16300	MALE	Julian (emperor)
16302	MALE	John Cicero, Elector of Brandenburg
16305	MALE	Joachim III Frederick, Elector of Brandenburg
16306	MALE	John Sigismund, Elector of Brandenburg
16307	MALE	Jackson Pollock
16308	MALE	Jet Li
16310	MALE	Jacopo Amigoni
16312	MALE	Jean-FranÃ§ois Millet
16313	MALE	Jacques Callot
16315	MALE	Joseph Campbell
16316	MALE	John Dowland
16317	MALE	John James Audubon
16319	MALE	John Masefield
16321	MALE	Joseph McCarthy
16324	MALE	John Hancock
16326	MALE	John W. Campbell
16329	MALE	John Chrysostom
16333	MALE	James Heckman
16334	FEMALE	Judith of Poland
16336	MALE	Jeffrey Archer
16339	MALE	Johannes Brahms
16340	MALE	Jean-Paul Sartre
16341	MALE	John Paul Jones
16345	MALE	John Frankenheimer
16346	MALE	John Jellicoe, 1st Earl Jellicoe
16347	MALE	Sandy Woodward
16354	MALE	Johann Friedrich Endersch
16355	MALE	James Blaylock
16356	MALE	Jerry Pournelle
16371	MALE	Jacob Abbott
16372	MALE	John Stevens Cabot Abbott
16376	MALE	J.E.B. Stuart
16378	MALE	John Hanson
16380	MALE	James Tobin
16382	MALE	Julian Lennon
16384	MALE	John Belushi
16385	MALE	Johann Philipp Abelin
16386	MALE	Jacob Abendana
16388	MALE	James Hamilton, 1st Earl of Abercorn
16390	MALE	John Abercrombie (physician)
16393	MALE	John Abernethy (surgeon)
16397	MALE	Jacques Maroger
16399	MALE	Joseph Greenberg
16402	MALE	Jan van Goyen
16403	MALE	Justin Martyr
16407	MALE	Johann Tetzel
16417	MALE	Jan DÅ‚ugosz
16419	FEMALE	Jadwiga of Poland
16422	FEMALE	Joni Mitchell
16426	MALE	John Eccles (neurophysiologist)
16427	MALE	James Scarlett, 1st Baron Abinger
16433	MALE	Rumi
16440	MALE	John Harrison
16441	FEMALE	Julia Child
16442	MALE	James Beard
16447	MALE	James Alan McPherson
16449	MALE	Jerome K. Jerome
16450	MALE	Jokichi Takamine
16452	MALE	Jacob Neusner
16453	MALE	Joachim I Nestor, Elector of Brandenburg
16455	MALE	John Keats
16460	MALE	John Rutsey
16467	MALE	John Walker Lindh
16476	MALE	John Ashcroft
16479	MALE	Japheth
16480	MALE	Jason Alexander
16483	MALE	John Wycliffe
16486	MALE	Joe Orton
16488	MALE	Julian Jaynes
16489	FEMALE	Julia Kristeva
16494	MALE	Josephus
16495	MALE	Jan Borukowski
16496	FEMALE	Judy Blume
16498	MALE	Joel Marangella
16500	MALE	John Pople
16504	MALE	Jerry Falwell
16506	MALE	Jay Leno
16509	FEMALE	Joan of Arc
16517	MALE	John Sutter
16518	MALE	John Adams (composer)
16521	MALE	Jon Voight
16524	MALE	Jerome Callet
16530	MALE	John Radcliffe (physician)
16535	MALE	Joseph Lister, 1st Baron Lister
16537	MALE	Johann Homann
16544	MALE	James L. Jones
16545	MALE	James Lovelock
16546	MALE	John Akii-Bua
16547	MALE	Joachim von Ribbentrop
16550	MALE	John, King of England
16551	MALE	Jule Styne
16553	FEMALE	Julia Roberts
16555	MALE	John the Evangelist
16556	MALE	Jack Kirby
16558	MALE	Johnny Weissmuller
16563	MALE	Jacques Dupuis (priest)
16564	MALE	Jack Brabham
16567	MALE	Josip Broz Tito
16568	MALE	John Stauber
16569	MALE	James P. Hogan (writer)
16570	MALE	Jeff Lynne
16573	MALE	Jim Flynn (academic)
16578	MALE	John Hay
16581	MALE	Johnny Bench
16584	FEMALE	Jasmuheen
16588	MALE	Javier Saviola
16603	MALE	Keanu Reeves
16623	MALE	Karl Popper
16634	MALE	Konrad Adenauer
16639	MALE	Frost (rapper)
16641	MALE	Kurtis Blow
16705	MALE	Kool Keith
16707	MALE	Kurt Cobain
16708	MALE	Kent Beck
16724	MALE	Kirk Hammett
16733	MALE	Kinky Friedman
16736	MALE	Kurt GÃ¶del
16743	MALE	Karl Marx
16757	MALE	Kyle MacLachlan
16768	MALE	Kevin Spacey
16769	MALE	K. Eric Drexler
16774	MALE	Karl DÃ¶nitz
16790	MALE	Carl Friedrich Abel
16795	MALE	Karl Andree
16807	MALE	Kim Stanley Robinson
16810	MALE	Konrad Zuse
16812	MALE	Kenesaw Mountain Landis
16820	FEMALE	Kathleen Kenyon
16827	MALE	Kevin Bacon
16838	MALE	Khalid al-Mihdhar
16843	MALE	Utamaro
16844	MALE	Kofi Annan
16849	MALE	Kon Ichikawa
16850	MALE	Karel van het Reve
16861	MALE	Kurt Vonnegut
16879	MALE	Ken Loach
16894	FEMALE	Kylie Minogue
16899	MALE	Kareem Abdul-Jabbar
16912	MALE	Karl Benz
16919	MALE	Kenny Dalglish
16930	MALE	Kabir Bedi
16960	FEMALE	Kathy Acker
16991	MALE	Keith Moon
16999	MALE	Kaj Munk
17012	MALE	Kim Philby
17051	MALE	Kenji Sahara
17056	MALE	Kiyoshi Atsumi
17062	MALE	Kwame Nkrumah
17077	MALE	Konrad Lorenz
17078	MALE	K. W. Jeter
17079	FEMALE	Kay Redfield Jamison
17087	MALE	Konstantin Tsiolkovsky
17095	MALE	Kary Mullis
17103	MALE	Kurt Waldheim
17121	MALE	Kurt Schwitters
17122	MALE	Kenneth Noland
17130	MALE	Kelsey Grammer
17154	MALE	Kit Carson
17190	MALE	Kipchoge Keino
17193	MALE	Knud Rasmussen
17195	MALE	Knute Rockne
17202	MALE	Kingsley Amis
17220	FEMALE	Sara Jane Olson
17245	MALE	Karl Gustav Ahlefeldt
17249	MALE	James Parry
17256	MALE	Kim Milford
17257	MALE	Ken Kesey
17262	MALE	Caspar Schwenckfeld
17268	MALE	Karlheinz Stockhausen
17269	MALE	Ken MacLeod
17272	MALE	Konstantin Chernenko
17284	FEMALE	Koo Stark
17289	MALE	Kliment Voroshilov
17291	FEMALE	Kristi Yamaguchi
17292	MALE	Krzysztof Penderecki
17296	MALE	Karl BÃ¶ttiger
17297	MALE	Karl Ferdinand Braun
17300	MALE	Kazimir Malevich
17302	MALE	Toshiki Kaifu
17303	MALE	Kakinomoto no Hitomaro
17304	MALE	Karl Ernst von Baer
17314	FEMALE	Khandi Alexander
17317	MALE	Klaus Fuchs
17318	MALE	Constantin Stanislavski
17334	FEMALE	Katina Paxinou
17335	MALE	Klaus Barbie
17351	MALE	Khwaja Ahmad Abbas
17353	FEMALE	Katherine MacLean
17355	MALE	Kenneth Kaunda
17367	MALE	Konrad Emil Bloch
17372	MALE	Klement Gottwald
17378	MALE	Karl Amadeus Hartmann
17396	MALE	Kid Rock
17401	MALE	Fumimaro Konoe
17431	MALE	Kenneth Lee Pike
17440	MALE	Klaus Maria Brandauer
17442	MALE	Katsuhiro Otomo
17443	FEMALE	Kate Bush
17449	FEMALE	Kimberly Beck
17450	FEMALE	Kirsten Dunst
17453	MALE	Kevin Warwick
17461	MALE	Knut Hamsun
17466	FEMALE	Karen Kain
17470	MALE	Kurt Georg Kiesinger
17505	FEMALE	Leslie Caron
17519	MALE	Larry Wall
17528	FEMALE	Laura Bush
17562	FEMALE	Leni Riefenstahl
17618	MALE	Linus Torvalds
17652	MALE	Lee Harvey Oswald
17719	MALE	Lars Magnus Ericsson
17740	MALE	Louis Pasteur
17862	MALE	L. Ron Hubbard
17888	MALE	Leon Trotsky
17897	MALE	Ludwig Mies van der Rohe
17900	MALE	Le Corbusier
17901	MALE	Ludovico Ariosto
17902	MALE	Leonhard Euler
17911	MALE	Edward Plunkett, 18th Baron of Dunsany
17914	MALE	Ludwig van Beethoven
17915	MALE	Lleyton Hewitt
17917	MALE	Lars von Trier
17924	MALE	Leucippus
17949	MALE	Fibonacci
17962	MALE	Louis St. Laurent
17965	MALE	Louis Leakey
17970	MALE	Leon M. Lederman
17988	MALE	Laurence Sterne
17992	MALE	Lafcadio Hearn
18002	FEMALE	Louisa May Alcott
18023	MALE	Louis Agassiz
18024	MALE	Li Bai
18026	MALE	Luigi Alamanni
18028	MALE	Louis Aleman
18031	MALE	Leon Battista Alberti
18043	MALE	Lancelot Andrewes
18057	FEMALE	Louise Erdrich
18060	MALE	Leonard Bloomfield
18070	FEMALE	Lise Meitner
18079	MALE	Leonardo da Vinci
18090	FEMALE	Lilia Podkopayeva
18096	MALE	Lavr Kornilov
18100	MALE	L. L. Zamenhof
18188	MALE	L. Frank Baum
18210	MALE	Larry Niven
18214	MALE	Louis Andriessen
18217	MALE	Leonard Peltier
18225	MALE	LeRoy Homer, Jr.
18292	MALE	Lev Kuleshov
18313	MALE	Louis Armstrong
18322	MALE	Lamorna Birch
18381	MALE	John William Strutt, 3rd Baron Rayleigh
18385	MALE	Lactantius
18390	MALE	Lavrentiy Beria
18391	MALE	Lyonel Feininger
18414	MALE	Leszek Miller
18425	MALE	Leopold von Sacher-Masoch
18433	MALE	Lee Marvin
18434	MALE	Lead Belly
18439	MALE	LTJ Bukem
18443	MALE	Lindsay Anderson
18446	MALE	Leo Marks
18470	MALE	Lyman Abbott
18473	MALE	Luca Pacioli
18477	MALE	Lulach
18543	MALE	Louis Ginzberg
18549	MALE	Louis IX of France
18553	MALE	Louis XIV of France
18571	MALE	LÃ©on Theremin
18602	MALE	Lester Bangs
18603	FEMALE	Lydia Kavina
18633	MALE	Lorenzo de' Medici
18639	FEMALE	Lucrezia Borgia
18641	MALE	Jonathan Smeeton
18642	MALE	Lemmy
18664	MALE	Louis Riel
18684	FEMALE	Laura Bertram
18685	MALE	Lou Ferrigno
18706	MALE	Lee Van Cleef
18707	MALE	Luigi Pirandello
18710	MALE	Luke the Evangelist
18720	MALE	Lodovico Ferrari
18723	MALE	Laurens Janszoon Coster
18733	FEMALE	Lois McMaster Bujold
18738	FEMALE	Liv Ullmann
18823	FEMALE	Mary Pickford
18824	MALE	Mack Sennett
18894	MALE	Matt Groening
18934	MALE	Muhammad
18995	MALE	Martin Scorsese
18997	MALE	Marcel Achard
19019	MALE	Mr. T
19032	MALE	Masaki Kobayashi
19041	MALE	Marley Marl
19046	MALE	Mehmed the Conqueror
19166	FEMALE	Maya Lin
19198	MALE	Michael Reagan
19318	FEMALE	Marilyn Monroe
19334	MALE	Marco Polo
19361	MALE	Moby
19369	MALE	Matteo Carcassi
19373	MALE	Maurice Merleau-Ponty
19379	MALE	Mahatma Gandhi
19381	MALE	Miyamoto Musashi
19444	MALE	Miguel de Cervantes
19445	MALE	Maimonides
19451	MALE	Mortimer J. Adler
19455	MALE	Max Weber
19456	MALE	Max Horkheimer
19499	FEMALE	Mariah Carey
19500	MALE	Mervyn Peake
19508	MALE	Murat Ses
19527	MALE	Mao Zedong
19548	MALE	Marshall McLuhan
19565	MALE	Michael Mann (director)
19602	MALE	Mackenzie Bowell
19617	FEMALE	Margaret Mead
19620	MALE	Michael Palin
19639	MALE	Marvin Minsky
19640	MALE	Milton Friedman
19665	MALE	Marc Bloch
19667	MALE	Michael Ventris
19693	MALE	Max Steiner
19711	MALE	Michael Polanyi
19727	MALE	Michael Faraday
19734	MALE	Malcolm Fraser
19739	MALE	Martin Agricola
19740	MALE	Max August Zorn
19747	MALE	Marcus Vipsanius Agrippa
19757	MALE	Mariotto Albertinelli
19763	MALE	Martin Van Buren
19809	MALE	Moses Amyraut
19813	MALE	Gaius Maecenas
19826	MALE	Michael Foot
19831	FEMALE	Margaret Thatcher
19834	FEMALE	Mary Wollstonecraft
19848	MALE	Max Planck
19852	FEMALE	Madhuri Dixit
19861	FEMALE	Maria Gaetana Agnesi
19867	MALE	Max Newman
19897	MALE	Minoru Yamasaki
19903	MALE	Marlon Brando
19932	MALE	Majed Moqed
19941	MALE	Mark Bingham
19948	FEMALE	Monica Lewinsky
19958	MALE	Mario Botta
19960	MALE	Mark Antony
19963	MALE	Marsilio Ficino
19975	MALE	Muhammad ibn Abd al-Wahhab
19987	MALE	Mehmed I
19990	MALE	Mehmed III
19991	MALE	Mustafa I
19992	MALE	Murad IV
20032	MALE	Mike Oldfield
20057	MALE	Mumia Abu-Jamal
20069	MALE	Morihei Ueshiba
20076	MALE	Martin Luther King, Jr.
20080	MALE	Marino Marini (sculptor)
20089	MALE	Mohamed Al-Fayed
20108	MALE	Mick Doohan
20127	MALE	M. C. Escher
20132	MALE	Marv Albert
20142	MALE	Mixmaster Morris
20149	MALE	Mike Muuss
20155	MALE	Marcus Aurelius
20187	FEMALE	Marina Tsvetaeva
20188	FEMALE	Matilda of Tuscany
20192	FEMALE	Miranda Richardson
20202	MALE	Meir Kahane
20203	FEMALE	Marietta Alboni
20208	FEMALE	Margaret Murray
20215	MALE	Mississippi John Hurt
20217	MALE	Murray Rothbard
20218	MALE	Mel Brooks
20286	MALE	Martin Fowler
20290	MALE	Mohammad Najibullah
20308	FEMALE	Mary Cassatt
20312	MALE	Hayao Miyazaki
20345	MALE	Martin of Tours
20360	MALE	Mychal Judge
20396	MALE	Michael Schumacher
20405	MALE	Miles Davis
20418	MALE	Michael Bentine
20428	MALE	Marcello Malpighi
20435	MALE	Martin Gardner
20455	MALE	Michael Jordan
20476	MALE	Murray Gell-Mann
20484	MALE	Mance Lipscomb
20487	MALE	Mohamed Atta
20515	FEMALE	Matilda of Ringelheim
20527	MALE	Mark Whitacre
20540	FEMALE	Maria Feodorovna (Dagmar of Denmark)
20548	MALE	Mark McGwire
20566	MALE	Mandy Patinkin
20567	MALE	Mel Smith
20571	FEMALE	Mary Robinson
20584	MALE	Morgan Freeman
20592	MALE	Fujiwara no Michinaga
20596	MALE	Mieszko II Lambert
20597	MALE	Mieszko I of Poland
20603	FEMALE	Mary, Queen of Scots
20618	MALE	Martin Bormann
20619	FEMALE	Madeline Amy Sweeney
20677	FEMALE	Mary, Queen of Hungary
20698	MALE	Michael Atiyah
20700	MALE	Mordecai Kaplan
20701	FEMALE	Mathilde Roth Schechter
20707	FEMALE	Margaret Sanger
20709	FEMALE	Mary II of England
20713	FEMALE	Mary I of England
20716	MALE	Mellitus
20741	MALE	Michael Halliday
20746	MALE	Moctezuma I
20747	MALE	Moctezuma II
20757	MALE	Miguel de Icaza
20762	MALE	Michael Crichton
20767	MALE	Menachem Begin
20787	FEMALE	Mary Magdalene
20796	MALE	Malcolm X
20813	MALE	Michael Milken
20833	FEMALE	Mary Tyler Moore
20835	MALE	Mason Remey
20860	MALE	Meher Baba
20864	FEMALE	Margaret Mitchell
20892	MALE	Malcolm III of Scotland
20900	MALE	Mathias Rust
20905	MALE	Muttiah Muralitharan
20925	MALE	Michel Tremblay
20932	MALE	Martin Helwig
20964	MALE	Martin Lowry
20970	MALE	Matthew F. Hale
20979	MALE	Mikhail Gorbachev
20993	MALE	Michael Nesmith
21018	MALE	Marcel Proust
21019	MALE	Michelangelo
21026	MALE	Meat Loaf
21031	MALE	Mike Moore (New Zealand politician)
21051	MALE	Aurel Stein
21052	MALE	Mario Berlinguer
21053	MALE	Michele Columbu
21060	FEMALE	Magdalena of Saxony
21111	MALE	Nicolas Cage
21181	FEMALE	Nancy Reagan
21210	MALE	Niels Bohr
21247	MALE	Neil Armstrong
21288	MALE	Nicholas Lemann
21443	MALE	Neal Stephenson
21444	MALE	NiccolÃ² Machiavelli
21453	MALE	Neville Chamberlain
21454	MALE	Nicanor Parra
21458	FEMALE	Norma MacMillan
21465	MALE	Niklas Luhmann
21473	MALE	Nikola Tesla
21504	FEMALE	Nicole Kidman
21511	MALE	NiccolÃ² Paganini
21566	MALE	Noam Chomsky
21573	MALE	Niels Henrik Abel
21582	MALE	Nicolaus von Amsdorf
21615	MALE	Nostradamus
21620	MALE	Noah Webster
21628	MALE	Nicolas Louis de Lacaille
21630	MALE	Nawaf al-Hazmi
21632	MALE	Nero
21636	FEMALE	Naomi Wolf
21641	MALE	Norman Foster, Baron Foster of Thames Bank
21642	MALE	Niklaus Wirth
21683	FEMALE	Nancy Sinatra
21703	MALE	Noah
21745	FEMALE	Naoko Takeuchi
21787	MALE	Nathaniel Hawthorne
21873	FEMALE	Nastassja Kinski
21876	FEMALE	Natasha Stott Despoja
21886	FEMALE	Ninon de l'Enclos
21949	MALE	Nicolai Abildgaard
21978	MALE	Neil Kinnock
21995	MALE	Naguib Mahfouz
22003	MALE	Neil Peart
22036	MALE	Norman Hackerman
22039	MALE	Nikolay Gerasimovich Kuznetsov
22049	MALE	Neil Simon
22055	MALE	Neil Gaiman
22068	FEMALE	Naomi Klein
22104	FEMALE	Nawal El Moutawakel
22109	MALE	Nikolai Bukharin
22135	MALE	Nichiren
22148	MALE	NiccolÃ² Fontana Tartaglia
22196	MALE	Orson Welles
22351	MALE	Otto Dix
22371	MALE	Oliver Lieb
22400	FEMALE	Ouida
22413	MALE	Oliver Cromwell
22416	MALE	Otto von Bismarck
